Word	Frequency
mb@t21	1
mb[2]	1
mbmb	29
mbmbmbmbmbmb	1
mby	1
mc	2
mcm	2
mcmoly	1
mcshits	1
mcuh	1
me	1829
me)	3
me...)	1
me/	1
me/igniting	1
me;	1
mea	1
mean	152
mean...11	1
mean...am	1
mean...i	1
mean...someone	1
meaning	10
meaningless	4
means	109
meant	59
measure	1
measures	2
mebbbe	1
mediocre	2
medium	1
medium-high	1
meee	1
meeee	1
meeeean	1
meeeee	3
meeeeee	1
meeeeeee	1
meet	9
meets	1
mega	3
mega-finesse	1
megagoofed	1
meh	93
meh)	2
meh.)	1
meh..dunno	1
meh:	1
meh@i	1
mel	210
mel's	26
mel:	2
mel?)	1
mellllllow	1
mellllloooooowwww	1
mellow	5
melwen	109
melwen's	16
melwen)	2
melwen:	1
melwens	2
meme	4
memes	2
mentality	1
mention	6
meow	1
meowie	2
merci	1
mercilessly	1
mercredi	1
mercy	16
mercy's	1
merde	4
merlin	1
merry	1
mess	20
mess;;;;	1
message	2
messages	1
messed	32
messes	2
messiah	1
messing	2
messy	3
metal	1
meth	7
meth's	1
methinks	1
methx	1
metta	5
mg	17
mg(t)	1
mg1	3
mg1m1	1
mg2	5
mg23	1
mg3	2
mg3)	1
mg3/kt	1
mg4	2
mgb	1
mgn5	1
mgtn5	1
mhsdjhbsdsfhk	1
mi	4
mi1	2
mi2	1
mi3	3
mi4	1
mi5	2
mia	1
miastke	1
mice	17
mice's	1
mice's?	1
micerang	7
micerang's	1
michael	1
mid	3
middle	5
middy	1
miggt	2
might	1446
might've	4
might...bcm?	1
mighta	1
mighthave	1
mighty	1
miistake	1
mike	2
mild	13
mild-spook?	1
mildly	9
million	3
mimic	1
min	2
mind	50
mindblown	1
mine	34
mine]	1
minimal	2
minimize	2
minimum	1
minor	5
mint	1
minus	4
minute	5
minute...)	1
minute....one	1
minutes	5
miracle	6
miraculously	1
mirage	2
mirror	2
mis	1
mis-dragged	1
mis-prio?	1
misatek	1
misatke	65
misatkes	4
misc	1
miscalculation	1
misclick	9
misclicks	1
misclued	2
miscommunication	1
misconstrued	1
miscount	2
miscounted	2
miscounting	1
misdrag	1
miserably	1
misery	1
misfocus	1
misguided	1
mishap	1
misinfo	2
misinterpret	1
misinterpretation	1
misinterpreted	2
misinterpreting	2
misinterpretted	1
misleading	2
mislpayed	1
mismatched	1
mispiro'd	1
misplay	124
misplay-cm'd?	1
misplayed	8
misplayed)	1
misplaying	10
misplays	4
misplayyyyyyy	1
misprio	26
misprio'd	26
misprio'd...	2
misprio'd?	2
misprio'd???	1
misprioprio	1
misprios	1
mispromised	39
mispromising	1
misprompt	11
misprompted	1
misprompting	1
misprompts	2
misranked	2
misread	4
misreading	1
misremembered	2
miss	59
missaw	2
missclick	1
missclicked	1
missed	1586
missed/assumed	1
missed/confused	1
missed/convinced	1
missed/won't	1
missed;	1
missed><	1
missed]	2
misses	4
missing	53
missing-->	1
mission	1
missplay	9
missplayed	2
missplaying	2
missplays	1
mistaekn	1
mistak	1
mistake	1046
mistake'	1
mistake)	4
mistake-bluff?	1
mistake...now	1
mistake/discard	1
mistake;	1
mistake?)	1
mistake]	1
mistaken	18
mistakenly	17
mistakeroni	1
mistakes	27
mister	1
mistimed	1
mistkae	1
mistkaes	1
mistprio'd	1
misunderstand	1
misunderstanding	2
misunderstood	12
mit	2
mitakenscb	1
mitigated	1
mito	1
mix	5
mixed	1
mk	8
mk1	2
mk23	1
mk4	2
mk5	2
mk[5]	1
mkk	1
mkpo	1
mm	7
mm1	2
mm2	3
mm234	1
mm3	2
mm34	1
mm4	1
mm5	1
mm5/2	1
mm?)	1
mmeeee	1
mmm	6
mmmh	4
mmmk	1
mmmm	3
mmmmh	2
mmmmmaybe	1
mmmmmeh	1
mmmmmh	1
mmmmmmh	1
mmmmmmm	1
mmyellow	1
mn	1
mn1	4
mn12....hevily	1
mn2	2
mn23	1
mn34	1
mn4	4
mn5	4
mnk	1
mns	1
mny	1
mo	4
mo1	2
mo2	3
mo3	1
mo4	3
mo5	1
moa	1
moar	3
mobile	1
mocm	1
mode	5
model	3
moderately	1
modulate	1
modulation	6
moe	1
moeski	1
moewie	1
moly	2
mom	1
moment	18
monakhmm	1
monkahmm	3
monkaomega	1
monkas	25
monkfuckins	1
monster	7
months	2
monumental	1
moo	1
mood	1
moonshine	1
mopw	1
mor	1
moral	1
more	390
morning	2
most	167
mostlikely	1
mostlikelywhite	1
mostly	14
mot3	1
mothafucka	1
mother	5
motherfucker	2
mouse	2
mouse)	1
mouseslip	1
mouth	1
move	1949
move's	1
move17	1
move6	1
move:	1
move;	1
moved	151
moved]	1
moves	28
moves:	1
moving	17
mowe	1
mowk	1
mp	9
mp1	2
mp2	1
mp2/3	1
mp23	2
mp3	2
mp4	2
mp5	3
mp[cm]	101
mp[cm]...	1
mp[cm]?	4
mpcm	3
mpg	1
mr	17
mr1	2
mr2	4
mr23	3
mr3	6
mr4	4
mr5	8
mrb4	1
mrb5	1
mrg	2
mrp	1
mry1	1
ms	12
ms15	2
ms3	1
msised	1
msitake	2
mslr	1
msn2	1
msn3	1
msomething	1
mt	5
mt1	1
mt2	2
mt2:	1
mt3	1
mt4	1
mt5	1
mtn2	1
mtrash	1
muahahahah	1
much	200
much)	1
mucked	6
mud	7
mud2->	1
mud3	1
mud5	2
muddied	1
muddies	2
muddy	125
muddy/red	1
muddy1->	1
muddy2	2
muddy3	2
muddy4	1
mudy	1
muhahahahahah	1
muhc	1
muist	1
multi	131
multi)	2
multi/	1
multi?)	1
multi?>	1
multicolor	1
multies	2
multip	1
multiple	14
multiple-away	1
multis	1
multitasking	2
mum	1
murder	9
murdered	7
murderer	3
murders	1
murphy	1
mus	1
must	686
must've	2
mutha	1
mutliple	1
muuv	1
mvp	3
mw	6
mw2	2
mw3	1
mw5	2
mwahahaha	1
mwahahahahah	1
mwi	1
mwk	1
mx	1
my	1845
my....m4	1
my0	1
my015	1
my1	2
my23	2
my23o24	1
my3	3
my4	1
my5	3
myb	3
mycarpe	2
myi	1
myself	37
myself:	1
myslef	1
mysterious	4
mystery	6
mystified	2
même	1
n	235
n!1	1
n!3	1
n(g)	1
n(unlikely1)25	1
n)	1
n))	1
n/b?	1
n/i4	1
n/important	1
n/m	5
n/m1	2
n/m4	2
n/m5	3
n1	1068
n1)	1
n1+m1?	1
n1+n2/2/5	1
n1+r1	1
n1---	1
n1--->	1
n1->	8
n1.m1	1
n1.n2	1
n1/	2
n1/2	1
n1/2/5	1
n1/5	1
n1/g2	1
n1/g5	1
n1/m1	5
n1/m2	6
n1/m3	1
n1/m4	2
n1/n2	1
n1/o1	1
n1/r4	1
n1/s3	1
n1/w2	1
n12	18
n123	3
n12345	4
n1235	4
n1245	1
n125	57
n125(m2)	1
n125m1	1
n125m3	1
n125o1	1
n125s	1
n134	1
n1345	1
n135	3
n14	1
n145	1
n15	7
n157	1
n15s	1
n1>	6
n1?m1?	1
n1]	1
n1e	24
n1e>	1
n1e>?	1
n1i4	2
n1m1	1
n1m1m2	1
n1m2	2
n1m3	1
n1m5	2
n1n2	1
n1n2n5>	1
n1n3	1
n1n5	1
n1o2	1
n1o5	1
n1s	3
n1s4	1
n2	1602
n2's	1
n2(4)	1
n2)	1
n2+3	1
n2+5	3
n2+n3	1
n2+n5??	1
n2---	1
n2-5	1
n2->	15
n2.n5	1
n2/	6
n2/3	2
n2/3/4	2
n2/3/4/5	6
n2/3/5	4
n2/4/5	3
n2/5	27
n2/5?	2
n2/b1	1
n2/b5	1
n2/c2	1
n2/g2?	1
n2/m1	1
n2/m2	3
n2/m3	2
n2/m4	2
n2/m5	1
n2/n3	1
n2/n3/n5/m5	1
n2/n5	2
n2/n5?	3
n2/r2/playable	1
n21	1
n23	78
n23/m2.	1
n234	19
n2345	22
n2345m5	1
n234m34	1
n235	26
n23i4	1
n23m23	1
n23s3	2
n23s4	1
n24	18
n245	27
n25	204
n25>?	1
n25m1	1
n2:	1
n2>	17
n2?->	1
n2e	47
n2e---	1
n2e>	5
n2f	2
n2g2	1
n2g4p4	1
n2i1	1
n2i4	1
n2m1	1
n2m2	1
n2m5	1
n2n4	1
n2r1	1
n2s	1
n2s1	1
n2s3	2
n2t2	1
n2t3	1
n3	1415
n3)	3
n3+4	1
n3+n5	1
n3---	1
n3->	1
n3...n3?	1
n3/	10
n3//4	1
n3/4	3
n3/4/5	2
n3/5	5
n3/b2	1
n3/c3	1
n3/g1	1
n3/m1	3
n3/m2	2
n3/m3	2
n3/n4	3
n3/o1	1
n3/playable	1
n3/r5	1
n34	65
n34/dupe	1
n345	36
n345m235	1
n34s2	1
n35	47
n35/g3	1
n35:	1
n35i4	1
n3>	4
n3]	1
n3e	21
n3e->	1
n3e>	1
n3i4	1
n3i5	1
n3m2	1
n3m34	1
n3m5	1
n3n4	1
n3o5	1
n3t13	1
n3t3!m3	1
n4	1041
n4's	1
n4+5	2
n4+n5	1
n4+n5>	1
n4---	1
n4-->	1
n4->	6
n4/	5
n4/!crit	1
n4/1	1
n4/5	11
n4/5?	1
n4/kt	4
n4/m1	1
n4/m4	2
n4/m5	1
n4/n2	1
n4/n5	1
n4/r2	1
n4/s5	1
n4/y1	1
n4/y2/b4	1
n45	103
n45/w5	1
n4>	5
n4?>	1
n4e	14
n4e>?	3
n4m1	1
n4m2	1
n4m24	1
n4p5	1
n4s?>>>	1
n5	1158
n5(4)	1
n5)	1
n5+n2->	5
n5---	3
n5-->	1
n5->	6
n5->?	1
n5........;;;;	1
n5/	1
n5/2	1
n5/4?	1
n5/anyc	1
n5/g5/p5	1
n5/k345	1
n5/kt	1
n5/m2	1
n5/m3	1
n5/m345	1
n5/m5	4
n5/n2?	1
n5/n3	1
n5>	14
n5>>>	2
n5>?	1
n5?/2?	1
n5?>	1
n5?>>>	1
n5]	11
n5e	53
n5e>	4
n5m2	1
n5s	3
n[cm]	1
na	1
naah	3
nab	1
nada	1
nah	66
nahh	2
nahhhh	2
nais	2
naive	1
name	1
nao	2
narabio	3
narrow	1
narrowed	2
nasty	2
naturally	3
nature	3
naughty	5
nausea	1
nav	1
navy	32
navy2	1
navy4	1
navy5	1
naw	1
nb	1
nb5	1
nbd	1
nc	6
nc[gd]	1
ncm	16
nd	4
nd'ed	1
ndda	1
ndrcm	1
ne	1
near	1
nearly	1
neat	26
neccesarily	1
necesarry	1
necesasary	1
necessarily	21
necessary	169
necessary)	1
necessary?)	1
necessasry	1
need	529
needed	115
needfix	2
needing	4
needless	1
needlessly	1
needn't	1
needs	336
needsfix	2
neeeded	1
neg	321
neg2-for-1	1
neg3	1
negative	83
negatives	3
neglect	1
neglected	2
negligence	2
negs	2
neither	42
nerd	1
nervous	5
nescm	1
nesha's	1
network	1
never	335
never)	1
nevera	1
nevermind	12
new	25
newduke	24
newduke's	3
newer	1
newest	3
newly	2
news	3
newsun	4
next	149
nf	1
ng	3
ng5	1
ngl	5
ni	3
ni125	1
nice	1065
nice)	1
nice;	2
niceeeeee	1
nicely	8
nicer	4
nicest	1
niec	2
nifty	4
nigger	1
nigh	1
night	1
nightmare	2
niiice	1
niiiiiice	1
nikolai	1
nil's	1
nils	2
nit	2
nitawa	18
nitawa's	2
nitawa)	1
nitrate	56
nitrate's	5
nitrate2	3
nitrates	1
nk	3
nk's	1
nkcm	1
nkkarpov	3
nkow	1
nm	108
nm's	11
nm1	2
nm23	1
nm34	1
nm4	1
nm5	6
nmo	2
nmo's	1
nnnnnnnope	1
nnnnooooooooooo	1
nnnoooooooo	1
nnnooooooooooooooooooo	1
nnooooo	1
nnooooooooooo	1
no	4377
no-cm	1
no-info	1
no-information	2
no-no	1
no-ocm	4
no....b1??	1
no....not	1
no...he	1
no...i	1
no...is	1
no...missed	1
no...missed?	1
no...this	1
no...was	1
no..was	1
no1	1
no5	4
no:	1
no:(	1
no;	1
no?)	1
nob3	1
nob5---	1
nobody	41
nobody's	1
nocm	516
nocm-ish	1
nocm?	1
nocolor	1
noe	1
noecm	1
noep	1
noes	2
noi	1
noice	14
noinstead	1
nok2	1
nomeggies	1
nomercy	23
nomercy's	1
nomercy)	1
non	22
non-1	2
non-1-for-1	1
non-1?	1
non-2	1
non-3	2
non-5	1
non-5:	1
non-5s	1
non-basic	1
non-blue	1
non-cm	1
non-cm'ed	1
non-crit	4
non-crit?	1
non-critical	6
non-criticals	1
non-finesse	1
non-focus	1
non-focused	1
non-full-info?	1
non-g	1
non-green	1
non-green-discard	1
non-hard	1
non-hat	2
non-i	1
non-null	1
non-omni	3
non-p	1
non-p2	1
non-p4??	1
non-pink	1
non-playable	2
non-publicly	1
non-r1	1
non-red	5
non-sense?	1
non-sensical	10
non-sensical?	1
non-stale	1
non-t	1
non-y	3
non-yellow	2
non-zero	1
non1-2	1
non3	1
nonambig	1
noncrit	1
noncritical	2
nondupe	1
none	16
noneed	1
nonk4	1
nono	3
nonononon	1
nonononono	1
nonplayable	1
nonsense	15
nonsensical	14
nontheless	2
nonzero	5
noo	14
noocm	7
noone	13
nooo	37
noooo	26
noooo(	1
nooooo	16
noooooo	10
nooooooo	8
noooooooo	7
nooooooooo	5
noooooooooo	3
nooooooooooo	3
noooooooooooo	2
noooooooooooooooooo	1
nooooooooooooooooooo	3
nooooooooooooooooooooooooooo	1
noooow	1
nooope	1
nooopeeee	1
noop	7
nop	2
nope	1141
nope..rip	1
nopee	1
nopenope	1
nopenopenope	2
nopenopenopenope	1
nopex	1
noplay	1
nopr\e	1
nor	15
norm	1
normal	23
normall	2
normally	17
nos	2
nose	2
nostalgia	1
not	11867
not)	9
not-2-strikes	1
not-quite-cm'd	1
not-quite-yet-	1
not3	1
not35mr	1
not5	1
not:	2
not;	3
not>>>	1
not?)	1
not\	1
not^^	1
notccm	4
notd5	1
note	78
note-->	2
note:	6
noted	2
notes	144
notes:	1
notes;	1
notes>	1
notg	2
nothing	163
nothing-->	1
nothing>	1
notice	11
noticed	5
notices	1
noticing	1
notkt	1
notlikethis	2
notm5	1
notocm	1
notp	1
notpy	1
notr	1
notw	1
noty	2
noty2	1
novarathon	2
novice	1
now	2538
now's	1
now(?)	2
now)	10
now-->	1
now....as	1
now....but	1
now....i	1
now....probably	1
now...and	1
now...but	1
now...so....??	1
now/	1
now:	2
now;	2
now?)	1
now?>	1
now?i	1
nowadays	3
nowhere	2
now~	1
noy5	1
np	2
np[e	1
npa	1
npo	1
npoe	1
nptd	2
nr3	1
nred	1
ns	6
ns15	1
ns2	1
ns23	1
ns3	2
ns5	1
nsa	1
nsccm	1
nsdcm	5
nsomething	1
nt	3
nt2	1
nt5	1
ntccm	2
ntcm	1
ntm2	1
ntocm	31
nts	1
nubmer	1
nudge	1
nuh	2
nuke	1
null	235
null1	3
null123	1
null2	3
null2/4	1
null2/4?	1
null2/5	1
null3	4
null4	1
null4/null2	1
null5	4
null5->	1
null[cm]	1
nulllll	1
nulls	2
number	44
numbers	3
numerous	2
numptypookums	1
nuoooo	3
nuooooo	1
nuts	1
nvm	1260
nvm-	1
nvm-nvm??	1
nvm...g1?	1
nvm...maybe	2
nvm:	2
nvmnvm	1
nwa	2
nwo	1
ny	1
o	534
o!1	1
o!4	1
o(1)25	1
o(m)4	1
o+lpc	1
o+m3	1
o.o	12
o/	5
o/!playable	1
o//\\/\\/	1
o/3	1
o/b	2
o/b1	1
o/b3	1
o/c	1
o/c??	1
o/g	1
o/g/r	1
o/g1	1
o/g2	1
o/i	3
o/i1	3
o/i2	1
o/i3	1
o/i4	1
o/l	1
o/l2	1
o/m	3
o/m/b1	1
o/m/b5	1
o/m/g4	1
o/m4	1
o/p	1
o/p/g/n3	1
o/p/m	1
o/r	2
o/r1	1
o/r2	1
o/r3	2
o/r4	1
o/r5	2
o/t	1
o/w	2
o/w?)	1
o/y	1
o/y/b	1
o/y2	1
o0	1
o015	1
o1	761
o1(g2)t3	1
o1)	3
o1->	1
o1/b1	1
o1/b2	2
o1/b2/b3	1
o1/b3	1
o1/b4	3
o1/c1	1
o1/c1/m4	1
o1/g1	2
o1/g2	1
o1/g4/m3	1
o1/i1	3
o1/i1?	1
o1/i2	1
o1/l2	1
o1/l5	2
o1/r2	1
o1/r3	1
o1/r4	1
o1/y1	1
o1/y2	1
o1/y3	1
o1/y4	1
o12	1
o123	1
o12345	1
o124	1
o12g1	1
o14	6
o145	1
o15	2
o15s	1
o1>	1
o1>>>	2
o1]	1
o1b2	2
o1c2	1
o1e	5
o1g1	1
o1g12	1
o1g1g2	1
o1g2m2	1
o1g2m3	1
o1g3t1	1
o1g4	2
o1i5	1
o1k2	1
o1l4	2
o1m1	1
o1p1m2	1
o1p3m1	1
o1p5	1
o1r1	1
o1r2	1
o1r3	1
o1s	1
o1y2	2
o2	1314
o2(4)!!!	1
o2(4)/l3(4)	1
o2)	1
o2+	1
o2+o3)	1
o2---	1
o2->	2
o2/	2
o2/3	1
o2/3/4	1
o2/3?	1
o2/4	2
o2/b1	2
o2/b2	2
o2/b3	1
o2/c	1
o2/c1	1
o2/c2	1
o2/g1	2
o2/g1/m4	1
o2/g2	1
o2/i2	6
o2/l1	1
o2/m2	1
o2/m3/r2	1
o2/o3	1
o2/p2	2
o2/pdb	1
o2/pm1	1
o2/r1	1
o2/r2	3
o2/r3	2
o2/r5	1
o2/y1	1
o2/y2	3
o2/y2/m3	1
o2/y3	2
o2/y5	1
o23	92
o23(4)!!!	1
o23/l3	1
o234	39
o234/y23	1
o2345	17
o235	1
o23]	1
o23g2	1
o23l23	1
o24	38
o245	3
o245l45	1
o24b2	2
o24b23	1
o25	4
o2>	4
o2]	3
o2b1	3
o2b3	1
o2b4	1
o2c1	2
o2c2	1
o2c3	1
o2c4	1
o2e	11
o2e>	1
o2e?>>>	1
o2g1i2	1
o2g1t1	1
o2g2	1
o2g3	2
o2l1	1
o2l23	1
o2m1	1
o2m1g3	1
o2p1m1	1
o2p4	1
o2p4h34	1
o2r2	1
o2r3	1
o2r3r5	1
o2r4	1
o2s	1
o2y2	1
o3	1361
o3)	2
o3+4	2
o3+i3	1
o3->	3
o3/	4
o3/(c3)	1
o3/4	4
o3/any1	1
o3/b1	1
o3/b23	1
o3/b3	1
o3/b4	2
o3/b5	1
o3/c2	1
o3/crit	1
o3/g1	1
o3/g3	1
o3/g5	2
o3/i1	1
o3/i2	2
o3/i3	3
o3/k2	1
o3/kt	1
o3/l1	1
o3/m1	1
o3/m2	2
o3/m4	1
o3/n1	1
o3/o	1
o3/o2	1
o3/o4/red4	1
o3/r1	1
o3/r3	1
o3/r5	1
o3/self	1
o3/w3	1
o3/y1/m1	1
o3/y3	1
o3/y5	1
o34	79
o34/b24	1
o34/kt	2
o34/y234	1
o345	10
o345/5	1
o345r2345	1
o345r5	1
o34g4	1
o34i4	1
o34p4m4t3n4	1
o34r23	1
o34t34(o2)	1
o34t4	1
o35	23
o3;	3
o3>	1
o3>>>	1
o3?4?5	1
o3]	4
o3b4	2
o3d2	1
o3e	12
o3en	1
o3g3	1
o3g4	1
o3g5	1
o3l2	1
o3o4	2
o3o5k3	1
o3r1	1
o3r2	2
o3t24	1
o3y1	1
o4	1182
o4)	1
o4+o5	1
o4->	2
o4/	1
o4/5	3
o4/b15	1
o4/b3	1
o4/b4	1
o4/b5	1
o4/c2/m2	1
o4/c4	1
o4/g3	1
o4/g4	1
o4/i2	1
o4/i2/c4	1
o4/i3	2
o4/i4	2
o4/kt	1
o4/l4	1
o4/m2	1
o4/m3	1
o4/m4	1
o4/o5	2
o4/r2	1
o4/r3	1
o4/r5	1
o4/w4	1
o4/y2	1
o4/y3	1
o4/y5	1
o41	1
o45	34
o45/kt	2
o45b5	1
o4:	1
o4>	2
o4?>	1
o4]	1
o4b15	1
o4b5	1
o4d34	1
o4e	13
o4g3/g2?	1
o4i4	1
o4m4	2
o4n2	1
o4o5	1
o4p24	1
o4pp	1
o4r1	2
o4r4	1
o4r5	1
o4s1	1
o4t4	3
o5	754
o5---	1
o5->	2
o5/	3
o5/c2	1
o5/c3	1
o5/c4?	1
o5/c5	1
o5/g2	1
o5/g5	1
o5/i35	1
o5/i5	3
o5/kt	2
o5/l4/t3	1
o5/p4	1
o5/p5/m5	1
o5/playable	2
o5/r1	1
o5/r5	2
o5/some	1
o5>?	1
o5?)	1
o5?>>>	1
o5??)	1
o5]	6
o5]?	1
o5e	20
o5g24	1
o5m5	1
o5p	1
o5p4m1	1
o5r4	1
o7	125
o:	2
o[cm]	377
o]	1
o]2	1
o_o	72
oa	2
oaoa	1
oaoaoaooa	1
oatmeal	1
ob	3
ob2	3
ob23	2
ob3	2
ob4	1
obama	2
obgy3	1
object	1
objectively	1
obligate	1
obligated	11
obligates	1
obligation	3
obligatory	1
obliged	1
oblique	1
oblivious	1
obnoxious	1
oboy	8
obscure	2
obscured	1
observe	1
observed	1
obstructed	1
obstructing	2
obstructive	1
obtaining	1
obv	24
obvious	56
obvious)	5
obvious[unclued][cm]	1
obviously	29
obviously)	1
oc	10
oc1	1
oc1m345	1
oc2	1
oc23	1
oc3	1
oc4	1
oc5	1
oca	1
occ	7
occam	3
occam's	9
occams	1
occasion	1
occasions	1
occccccupado	1
occupado	2
occupied	141
occupied)	2
occupied/non-sensical	1
occupieu	1
occupy	1
occur	6
occured	3
occurred	6
ocd	1
ockam's	1
ockham)	1
oclor	1
ocm	1767
ocm'd	16
ocm'd!	1
ocm'ed	2
ocm'ed?	1
ocm'ing	1
ocm's	1
ocm:	1
ocm;	3
ocmed	8
ocming	1
ocms	4
ocp	2
october	1
ocupied	1
od	3
odd	29
odds	13
odds:	1
odeer	1
oe	1
of	1851
of)	3
of:	4
of_	1
ofc	37
ofc)	1
off	750
off)	1
off-by-3	1
off-chance	2
off-chop	5
off-finesse	1
off?whooo	1
offchance	1
offchop	1
offf	4
offffff	1
official	1
officially	3
officially:	1
ofi	3
ofm	1
often	5
ofuck	3
ofuk	1
og	9
og1	1
og2	2
og23	2
og3	2
og4	5
og5	2
ogi	2
ogi4	1
ogkm	1
ogm	1
ogm23	1
ogodofuk	1
ogt1	1
ogw	2
oh	2783
oh)	1
oh.....ok	1
oh....3?	1
oh....b1	1
oh....i3	1
oh....maybe	1
oh....not	1
oh....o2	1
oh....uh	1
oh....wrong	1
oh...[p1]	1
oh...b3?	1
oh...bonja	1
oh...declined	1
oh...did	1
oh...g1+2+3?	1
oh...i1?	1
oh...is	4
oh...marks	1
oh...maybe	3
oh...missed	1
oh...missed?	1
oh...n3?	1
oh...ng2?	1
oh...not	2
oh...nvm?	1
oh...or	2
oh...p4	1
oh...p4?	1
oh...playable?	1
oh...probably	1
oh...save	1
oh...so	4
oh...this	3
oh...uh	1
oh...unless	2
oh...w4?	1
oh...was	3
oh...well	1
oh..i	1
oh..maybe	2
oh..prio	1
oh..this	1
oh..uh	1
oh..y1?	1
oh;	1
ohboy	6
ohdear	2
ohgod	5
ohgodwhatshappening	1
ohh	21
ohhh	21
ohhhh	8
ohhhhh	4
ohhhhhh	2
ohhhhhhh	1
ohhhhhhhhhh	2
ohjeez	2
ohno	5
ohnoohnoohnoohno	1
ohnoohnoohnoohnoohno	1
oho	2
ohp	1
ohwow	1
oi	8
oi2	1
oi23	1
oi3	2
oi34	1
oi5	1
oic	1
oihhhh	1
oik	1
oink	1
oj	7
oj1	1
oj2	2
oj3	5
oj4	2
oj4->	4
ok	1374
ok....0%	1
ok....red	1
ok....y1	1
ok...[o2	1
ok...b3	1
ok...y1	1
ok34	2
ok;	1
okay	130
okayish	1
okey	2
okmw5	1
okok	1
oks	1
okupiedd	1
ol	8
ol'	8
ol1	1
ol2	1
ol3	1
ol45	1
old	9
old/useless	1
old:	1
older	1
oldest	2
oli	1
oliana	1
olpc	1
olti	1
om	6
om1	3
om1/p2	1
om2	5
om3	2
om4	3
om5	2
omega	2
omegalul	4
omegegeie	1
omeglelul	1
omfg	8
omg	399
omgealul	1
omgg	1
omggggggg	1
ommggg	1
omn	1
omni	160
omni/5	2
omni/muddy	1
omni1o2c2	1
omni2	1
omni:	1
omni?)	1
omnis	17
omnis/!k	1
omre	1
omt3	1
omw5	1
omy1	1
on	2262
on'y	2
on)	2
on-finesse	1
on/	1
on1	1
on2	1
on23	1
on4	1
on;	1
on;y	1
once	101
one	926
one!)	1
one's	16
one)	2
one-away	2
one-for-oned	1
one-from-playable	1
one:	1
one?)	1
oneaway:	1
onen	25
onen's	3
onen's?	1
ones	26
oniy	1
only	440
ono	6
ont12	1
ontak	1
onto	4
onwards	2
oo	20
oo4	1
oo[f]	4
ood	1
oof	527
ooh	79
ooh...g4?	1
ooh...maybe	1
ooh..m4?	1
oohh	2
oohhhhh	1
ook	3
ookay	2
ooo	84
ooo:	1
oood[cm]	1
ooodb'd?	1
ooof	39
ooof...is	1
ooofff	1
oooh	133
ooohh	1
ooohhhh	1
oook	6
oookay	1
oooof	3
oooof>	1
oooofffff	1
ooooh	82
ooook	1
ooooo	3
ooooof	1
oooooh	21
oooookkk	1
oooooof	3
ooooooh	5
oooooooh	1
ooooooohnoooo	1
oooooooof	1
oooooooookay	1
oooooooooooooooooooooooooooooooooooooooo	1
ooooooops	2
oooooop	1
oooooops	2
ooooops	2
oooops	4
ooop	1
ooops	25
ooopsss	1
ooos	1
oooutd	1
oop	364
oop-	1
oopable	1
oopb	22
oopb**	1
oopbcme	2
oopbluff	1
oopdb	1
oopportunity	1
oops	822
oops;;;	1
oopses	2
oopsie	4
oopsies	3
oopsss	1
ooptpe[cm]	1
ooputd	1
oopuutdtp	1
oopy	2
op	9
op(k)3	1
op2	2
op2/m5	1
op3	4
op4	2
op5	1
opc	221
opc)	3
opc/	1
opc/lpc	2
opc35	1
opc;	1
open	23
opened	2
opener	15
opener;	1
openers	1
opening	17
opens	1
operation	2
opg	1
opl	1
opm23	1
opm5	1
opp	2
oppo	1
opportunities	2
opportunity	38
opportunity)	1
opportunties	1
opposite	6
ops	6
opt	4
opted	1
optimal	14
optimistic	1
optimistic[r34]	1
optimizable	1
optimize	4
option	30
optional	2
options	11
options:	1
optn1	1
or	4573
or....g4	1
or...o2	1
or...y1??	1
or1	2
or23	2
or4	1
or5	1
orange	18
orange1	2
orange2	2
orchid	4
orchid4	1
order	196
order'	1
order's	1
order)	2
order:	1
order?)	1
ordering	1
orders	1
org	1
oriented	1
original	8
originally	2
orm1)	1
oru	8
oruc	9
oruc's	1
orz	1
os	4
os1	2
os15	9
os5	4
oshhot	1
osomething	2
ot	11
ot2	2
ot3	1
ot?ic	1
otc[cm]	23
otc[cm]/uf[cm]	1
otc[cm]?	1
otccm	2
other	381
other's	3
otheriwse	1
otherone	1
others	12
others'	1
otherwise	230
otherwised	1
otm	1
otoh	1
ottcm	1
otter	2
ouate	1
oublié	1
ouch	57
ouch)	1
ought	1
oughta	1
oui	1
oups	1
our	38
ourselves	2
out	415
out'	1
out-of-position	2
out-of-positional	1
outcome	1
outdated	1
outlaw	2
outside	4
outta	8
ov23	2
over	216
over-assume.	1
overall	2
overall>	1
overflow	2
overloaded	20
overlooked	2
overly	4
overrated	1
override	1
overriden	1
overrides	2
oversight	1
overthink	2
overthinking	4
overthought	1
overwhelmed	1
overwhelming	2
overwhelmingly	1
overwrite	7
overwrites	1
overwrote	1
ovlf5	1
ow	4
ow4	1
owch	9
owe	3
owell	1
owhatamidoinglol	1
owie	1
own	51
owo	1
owuld	1
oxi	1
oy	2
oy-vey	1
oy2	1
oy3	1
oy4	1
p	2036
p&y2	1
p(3)4	1
p(4)5	1
p(b)	1
p(b)2	1
p(g)	1
p(m)5	2
p(y??)	1
p)	8
p)?	1
p*	1
p+a	1
p+b	1
p+g2?	1
p-->	1
p-ish	1
p.s.	1
p/2	3
p/3	1
p/b	8
p/b/g4	1
p/b/kt	1
p/b/r/y3	1
p/b/t4	1
p/b3	2
p/b4	1
p/g	7
p/g/m	2
